HDDSN,ENDDATE,STARTDATE,PROCID,MTYPE,MFGID,PFCODE,PFSUBCODE,HSATRIAL,HDDTRIAL,PARTID,PARTFLAG,ASMLINE,ASMTEAM,TESTERID,CELLID,TESTPGMVER,FAILEDHEAD,HDDCYCLE,RWKDISP,RWKDEPTH_MAX,RWKDEPTH_CUR,HSASN,DISKSETID,HDEPARTSETID,HDDPARTSETID,STORETS,DayDifference,TestTime
1EJX44EJ    ,2015-10-27 10:01:50,2015-10-14 22:05:55,6600,AR6E,AR4105    ,9991,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X433,041401,ARHS36AC,00000000,1,RR,0,0,M5066X35    ,1,2,1,2015-10-27 10:29:40,13,299.932
1EJX4AYJ    ,2015-10-27 10:01:34,2015-10-14 22:17:50,6600,AR6E,AR3105    ,9991,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X436,242701,ARHS36AC,00000000,1,RR,0,0,M505WP06    ,1,2,1,2015-10-27 10:29:40,13,299.729
1EJWYZBJ    ,2015-10-27 10:01:40,2015-10-14 22:05:55,6600,AR6E,AR4105    ,9991,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X433,041400,ARHS36AC,00000000,1,RR,0,0,M5064NT1    ,1,2,1,2015-10-27 10:29:39,13,299.929
1EJX1YPJ    ,2015-10-27 10:01:29,2015-10-14 21:36:53,6600,AR6E,AR4105    ,9991,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,04,X432,020300,ARHS36AC,00000000,1,RR,0,0,M506F9D6    ,1,2,1,2015-10-27 10:29:40,13,300.410
1EJX89DJ    ,2015-10-27 10:01:54,2015-10-17 06:26:21,6600,AR6E,AR4105    ,9991,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LF,58,X436,063100,ARHS36AC,00000000,1,RR,0,0,M5068SN5    ,1,2,1,2015-10-27 10:29:40,10,243.592
1EJX89RJ    ,2015-10-27 10:01:31,2015-10-17 06:26:21,6600,AR6E,AR4105    ,9991,00000000,0000,A1JF,151010A0A0D3D2    10,  10  8,LF,58,X436,063101,ARHS36AC,00000000,1,RR,0,0,M505WQ34    ,1,2,1,2015-10-27 10:29:40,10,243.586
1EJXA6DJ    ,2015-10-27 10:01:40,2015-10-14 22:17:50,6600,AR6E,AR3105    ,9991,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,58,X436,242700,ARHS36AC,00000000,1,RR,0,0,M505SVP8    ,1,2,1,2015-10-27 10:29:40,13,299.730
1EJWZ11J    ,2015-10-27 10:01:38,2015-10-14 21:36:53,6600,AR6E,AR4105    ,9991,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X432,020301,ARHS36AC,00000000,1,RR,0,0,M505WPQ1    ,1,2,1,2015-10-27 10:29:39,13,300.412
1EJX4D5J    ,2015-10-27 10:01:34,2015-10-14 22:05:50,6600,AR6E,AR3105    ,9991,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X436,032700,ARHS36AC,00000000,1,RR,0,0,M5064TW5    ,1,2,1,2015-10-27 10:29:40,13,299.929
1EJX4EJJ    ,2015-10-20 07:23:48,2015-10-13 18:27:42,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X435,153200,ARHS36AC,00000000,1,XN,0,0,M505X656    ,1,2,1,2015-10-20 08:10:13,7,156.935
1EJX4ELJ    ,2015-10-26 07:54:14,2015-10-13 18:19:44,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X431,231201,ARHS36AC,00000000,1,XN,0,0,M5064PA3    ,1,2,1,2015-10-26 08:33:58,13,301.575
1EJX4EPJ    ,2015-10-20 06:57:58,2015-10-13 18:27:45,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X435,123400,ARHS36AC,00000000,1,XN,0,0,M505X579    ,1,2,1,2015-10-20 07:35:17,7,156.503
1EJX4ERJ    ,2015-10-26 06:58:19,2015-10-13 18:12:42,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X435,073200,ARHS36AC,00000000,1,XN,0,0,M5068CX3    ,1,2,1,2015-10-26 07:38:39,13,300.760
1EJX4G6J    ,2015-10-26 00:35:53,2015-10-13 18:12:42,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X435,073201,ARHS36AC,00000000,1,XN,0,0,M505X5V6    ,1,2,1,2015-10-26 01:08:33,13,294.386
1EJX4GHJ    ,2015-10-26 07:36:09,2015-10-13 18:10:43,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X433,062001,ARHS36AC,00000000,1,XN,0,0,M5064TX6    ,1,2,1,2015-10-26 08:08:44,13,301.424
1EJX4HDJ    ,2015-10-21 11:09:21,2015-10-14 21:33:25,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X436,033301,ARHS36AC,00000000,1,XN,0,0,M505X531    ,1,2,1,2015-10-21 11:36:31,7,157.599
1EJX4HGJ    ,2015-10-20 08:35:26,2015-10-13 16:20:02,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X439,095201,ARHS36AC,00000000,1,XN,0,0,M5068572    ,1,2,1,2015-10-20 09:05:20,7,160.256
1EJX4DZJ    ,2015-10-26 01:42:16,2015-10-13 18:02:41,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X431,220201,ARHS36AC,00000000,1,XN,0,0,M50677C7    ,1,2,1,2015-10-26 02:08:40,13,295.659
1EJX4DNJ    ,2015-10-20 05:18:32,2015-10-13 16:28:08,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X43C,076901,ARHS36AC,00000000,1,XN,0,0,M5066GG7    ,1,2,1,2015-10-20 06:05:10,7,156.840
1EJX4DLJ    ,2015-10-19 04:17:41,2015-10-13 18:27:45,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X435,123401,ARHS36AC,00000000,1,XN,0,0,M5067799    ,1,2,1,2015-10-19 05:04:50,6,129.832
1EJX4DKJ    ,2015-10-20 08:35:17,2015-10-13 16:14:01,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X43A,165901,ARHS36AC,00000000,1,XN,0,0,M504PV29    ,1,2,1,2015-10-20 09:05:20,7,160.354
1EJX4DJJ    ,2015-10-25 23:18:17,2015-10-13 18:19:44,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X431,231200,ARHS36AC,00000000,1,XN,0,0,M5066GQ7    ,1,2,1,2015-10-26 00:03:42,12,292.976
1EJX4D4J    ,2015-10-26 10:45:57,2015-10-13 18:21:32,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X432,140701,ARHS36AC,00000000,1,XN,0,0,M5064V71    ,1,2,1,2015-10-26 11:33:44,13,304.407
1EJX4BZJ    ,2015-10-20 10:30:44,2015-10-13 18:19:40,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X432,030100,ARHS36AC,00000000,1,XN,0,0,M5064TV4    ,1,2,1,2015-10-20 11:05:16,7,160.184
1EJX4BLJ    ,2015-10-20 11:49:49,2015-10-13 18:27:42,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X435,153201,ARHS36AC,00000000,1,XN,0,0,M5064V66    ,1,2,1,2015-10-20 12:30:19,7,161.368
1EJX4BKJ    ,2015-10-19 04:36:05,2015-10-13 17:55:45,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X431,141200,ARHS36AC,00000000,1,XN,0,0,M5066GL2    ,1,2,1,2015-10-19 05:04:49,6,130.672
1EJX4B9J    ,2015-10-20 08:58:49,2015-10-13 16:22:03,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X439,015400,ARHS36AC,00000000,1,XN,0,0,M505WHC7    ,1,2,1,2015-10-20 09:35:27,7,160.612
1EJX4B7J    ,2015-10-20 10:54:46,2015-10-13 18:28:44,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X436,082501,ARHS36AC,00000000,1,XN,0,0,M5068SA9    ,1,2,1,2015-10-20 11:35:16,7,160.434
1EJX4B4J    ,2015-10-20 10:30:20,2015-10-13 18:04:43,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X434,011901,ARHS36AC,00000000,1,XN,0,0,M5067YL0    ,1,2,1,2015-10-20 11:05:16,7,160.427
1EJX7YKJ    ,2015-10-20 10:57:57,2015-10-13 18:10:53,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,58,X438,013901,ARHS36AC,00000000,1,XN,0,0,M50685N5    ,1,2,1,2015-10-20 11:35:16,7,160.784
1EJX7YHJ    ,2015-10-20 10:33:11,2015-10-13 16:11:03,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LF,58,X439,015201,ARHS36AC,00000000,1,XN,0,0,M5064TB2    ,1,2,1,2015-10-20 11:05:16,7,162.369
1EJX7YBJ    ,2015-10-20 11:34:10,2015-10-13 18:07:45,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X431,011001,ARHS36AC,00000000,1,XN,0,0,M5064TN3    ,1,2,1,2015-10-20 12:05:19,7,161.440
1EJX7YAJ    ,2015-10-20 10:42:57,2015-10-13 17:37:21,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X43A,014900,ARHS36AC,00000000,1,XN,0,0,M505X5M3    ,1,2,1,2015-10-20 11:05:16,7,161.093
1EJX7Y9J    ,2015-10-20 06:59:12,2015-10-13 16:18:03,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X43C,016101,ARHS36AC,00000000,1,XN,0,0,M504PHY8    ,1,2,1,2015-10-20 07:35:16,7,158.686
1EJX7Y8J    ,2015-10-20 08:48:01,2015-10-13 16:12:10,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X43B,017200,ARHS36AC,00000000,1,XN,0,0,M505X612    ,1,2,1,2015-10-20 09:35:27,7,160.597
1EJX7XWJ    ,2015-10-20 08:20:55,2015-10-13 16:44:05,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X43C,026500,ARHS36AC,00000000,1,XN,0,0,M505WJ28    ,1,2,1,2015-10-20 09:05:20,7,159.614
1EJX7XVJ    ,2015-10-20 09:27:21,2015-10-13 18:11:48,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X435,012800,ARHS36AC,00000000,1,XN,0,0,M505SVF6    ,1,2,1,2015-10-20 10:05:18,7,159.259
1EJX7XUJ    ,2015-10-20 10:55:36,2015-10-13 18:19:43,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X433,162200,ARHS36AC,00000000,1,XN,0,0,M50684G7    ,1,2,1,2015-10-20 11:35:16,7,160.598
1EJX7XTJ    ,2015-10-20 11:25:35,2015-10-13 18:19:48,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X435,182801,ARHS36AC,00000000,1,XN,0,0,M505ZCS0    ,1,2,1,2015-10-20 12:05:19,7,161.096
1EJX7XRJ    ,2015-10-20 08:55:33,2015-10-13 16:45:00,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X437,174601,ARHS36AC,00000000,1,XN,0,0,M504PVJ2    ,1,2,1,2015-10-20 09:35:27,7,160.176
1EJX7X5J    ,2015-10-20 09:26:40,2015-10-13 18:05:43,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X435,013200,ARHS36AC,00000000,1,XN,0,0,M5068480    ,1,2,1,2015-10-20 10:05:18,7,159.349
1EJX7X3J    ,2015-10-20 08:44:49,2015-10-13 16:33:02,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X439,175001,ARHS36AC,00000000,1,XN,0,0,M505ZCG6    ,1,2,1,2015-10-20 09:35:27,7,160.196
1EJX7X2J    ,2015-10-20 09:41:22,2015-10-13 16:34:06,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X43C,226701,ARHS36AC,00000000,1,XN,0,0,M505X502    ,1,2,1,2015-10-20 10:05:18,7,161.121
1EJX7X1J    ,2015-10-20 10:39:57,2015-10-13 18:04:43,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X434,011900,ARHS36AC,00000000,1,XN,0,0,M505SVS5    ,1,2,1,2015-10-20 11:05:16,7,160.587
1EJX7X0J    ,2015-10-21 15:30:33,2015-10-14 21:53:36,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X43A,065100,ARHS36AC,00000000,1,XN,0,0,M505ZCD7    ,1,2,1,2015-10-21 16:06:34,7,161.616
1EJX7WYJ    ,2015-10-20 09:14:47,2015-10-13 16:43:10,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X43B,027201,ARHS36AC,00000000,1,XN,0,0,M505X607    ,1,2,1,2015-10-20 10:05:18,7,160.527
1EJX7WXJ    ,2015-10-20 08:56:36,2015-10-13 16:15:08,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X43B,166601,ARHS36AC,00000000,1,XN,0,0,M50688V2    ,1,2,1,2015-10-20 09:35:27,7,160.691
1EJX7WVJ    ,2015-10-20 08:59:11,2015-10-13 18:07:45,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LF,58,X431,011000,ARHS36AC,00000000,1,XN,0,0,M5067WG0    ,1,2,1,2015-10-20 09:35:27,7,158.857
1EJX7WRJ    ,2015-10-26 08:36:37,2015-10-13 18:10:44,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X432,010501,ARHS36AC,00000000,1,XN,0,0,M5064T93    ,1,2,1,2015-10-26 09:04:11,13,302.431
1EJX7WPJ    ,2015-10-20 09:34:56,2015-10-13 18:04:48,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X438,104501,ARHS36AC,00000000,1,XN,0,0,M5064V30    ,1,2,1,2015-10-20 10:05:18,7,159.502
1EJX4K1J    ,2015-10-27 05:45:10,2015-10-14 22:05:50,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X436,032701,ARHS36AC,00000000,1,XN,0,0,M5066GM2    ,1,2,1,2015-10-27 06:29:08,13,295.655
1EJX4HJJ    ,2015-10-19 03:25:28,2015-10-13 18:21:32,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X432,140700,ARHS36AC,00000000,1,XN,0,0,M5066YE1    ,1,2,1,2015-10-19 04:04:48,6,129.065
1EJX4HHJ    ,2015-10-26 01:27:30,2015-10-13 17:54:49,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D3D2    10,   0  0,LI,16,X435,013000,ARHS36AC,00000000,1,XN,0,0,M5067VG8    ,1,2,1,2015-10-26 02:08:40,13,295.544
1EJWZ49J    ,2015-10-26 09:35:24,2015-10-13 18:15:45,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X431,031201,ARHS36AC,00000000,1,XN,0,0,M505WPZ7    ,1,2,1,2015-10-26 10:03:42,13,303.327
1EJWZ46J    ,2015-10-20 09:06:08,2015-10-13 16:15:10,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43B,237201,ARHS36AC,00000000,1,XN,0,0,M5064PS7    ,1,2,1,2015-10-20 09:35:28,7,160.849
1EJWZ1LJ    ,2015-10-20 09:47:49,2015-10-13 16:17:08,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43B,056401,ARHS36AC,00000000,1,XN,0,0,M5064PJ7    ,1,2,1,2015-10-20 10:35:18,7,161.511
1EJWZ0HJ    ,2015-10-26 07:52:23,2015-10-13 18:20:50,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X433,232400,ARHS36AC,00000000,1,XN,0,0,M505WPX1    ,1,2,1,2015-10-26 08:33:58,13,301.526
1EJWZ02J    ,2015-10-26 11:27:03,2015-10-13 18:25:55,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X437,024000,ARHS36AC,00000000,1,XN,0,0,M505SV77    ,1,2,1,2015-10-26 12:03:45,13,305.019
1EJWYZDJ    ,2015-10-20 10:01:17,2015-10-13 16:15:10,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43B,237200,ARHS36AC,00000000,1,XN,0,0,M505SV66    ,1,2,1,2015-10-20 10:35:18,7,161.768
1EJWYYYJ    ,2015-10-22 15:54:08,2015-10-15 23:25:17,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X437,033800,ARHS36AC,00000000,1,XN,0,0,M505ZTC2    ,1,2,1,2015-10-22 16:36:57,7,160.481
1EJWYXJJ    ,2015-10-26 08:50:07,2015-10-13 18:10:34,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X434,141301,ARHS36AC,00000000,1,XN,0,0,M5068474    ,1,2,1,2015-10-26 09:38:44,13,302.659
1EJWYW5J    ,2015-10-20 10:41:20,2015-10-13 17:54:21,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X43A,234900,ARHS36AC,00000000,1,XN,0,0,M50689W2    ,1,2,1,2015-10-20 11:05:16,7,160.783
1EJWYT8J    ,2015-10-20 09:52:11,2015-10-13 16:12:59,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43A,065500,ARHS36AC,00000000,1,XN,0,0,M505SV88    ,1,2,1,2015-10-20 10:35:18,7,161.653
1EJWYT7J    ,2015-10-20 18:12:08,2015-10-13 16:27:10,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43B,027001,ARHS36AC,00000000,1,XN,0,0,M505WHR3    ,1,2,1,2015-10-20 18:35:30,7,169.749
1EJWYT1J    ,2015-10-20 09:47:26,2015-10-13 18:20:43,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X431,080601,ARHS36AC,00000000,1,XN,0,0,M5068RW7    ,1,2,1,2015-10-20 10:35:18,7,159.445
1EJWYLRJ    ,2015-10-20 10:57:56,2015-10-13 18:10:42,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X432,230101,ARHS36AC,00000000,2,XN,0,0,M505WCT9    ,1,2,1,2015-10-20 11:35:16,7,160.787
1EJWYK7J    ,2015-10-20 10:42:30,2015-10-13 18:00:46,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,151010A0A0D2D2    10,  10  8,LI,15,X434,041700,ARHS36AC,00000000,1,XN,0,0,M5069V53    ,1,2,1,2015-10-20 11:05:16,7,160.695
1EJWYAWJ    ,2015-10-26 10:12:12,2015-10-13 18:20:50,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,15,X433,232401,ARHS36AC,00000000,1,XN,0,0,M504SZ77    ,1,2,1,2015-10-26 10:28:48,13,303.856
1EJWXGDJ    ,2015-10-26 09:20:20,2015-10-13 18:15:45,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X431,031200,ARHS36AC,00000000,1,XN,0,0,M505TRP1    ,1,2,1,2015-10-26 10:03:42,13,303.076
1EJWXBHJ    ,2015-10-20 10:16:27,2015-10-13 16:20:01,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X439,135001,ARHS36AC,00000000,1,XN,0,0,M505QTA2    ,1,2,1,2015-10-20 11:05:16,7,161.940
1EJWXB7J    ,2015-10-26 10:28:24,2015-10-13 18:06:41,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X433,011801,ARHS36AC,00000000,1,XN,0,0,M50618E9    ,1,2,1,2015-10-26 11:03:46,13,304.362
1EJWX7PJ    ,2015-10-20 11:18:06,2015-10-13 18:00:46,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X434,041701,ARHS36AC,00000000,1,XN,0,0,M505Z4K9    ,1,2,1,2015-10-20 12:05:18,7,161.289
1EJWWRTJ    ,2015-10-20 09:25:40,2015-10-13 18:09:04,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A040D2D2    10,   0  0,LI,73,X434,232300,ARHS36AC,00000000,1,XN,0,0,M5064FD2    ,1,2,1,2015-10-20 10:05:18,7,159.276
1EJWVKZJ    ,2015-10-20 08:15:38,2015-10-13 17:54:49,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X433,072401,ARHS36AC,00000000,1,XN,0,0,M5064PS6    ,1,2,1,2015-10-20 09:05:20,7,158.347
1EJWVKJJ    ,2015-10-24 00:39:02,2015-10-17 06:16:21,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,15,X436,203100,ARHS36AC,00000000,1,XN,0,0,M505YBF8    ,1,2,1,2015-10-24 00:57:35,7,162.378
1EJWV1NJ    ,2015-10-23 22:48:15,2015-10-17 06:16:21,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A040D2D2    10,   0  0,LI,73,X436,203101,ARHS36AC,00000000,1,XN,0,0,M5051M30    ,1,2,1,2015-10-23 23:32:32,6,160.531
1EJX4AZJ    ,2015-10-21 14:21:18,2015-10-14 21:33:25,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X436,033300,ARHS36AC,00000000,1,XN,0,0,M5067Q84    ,1,2,1,2015-10-21 15:01:52,7,160.798
1EJX4AWJ    ,2015-10-20 11:53:15,2015-10-13 18:10:41,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,16,X432,090900,ARHS36AC,00000000,1,XN,0,0,M5064VL1    ,1,2,1,2015-10-20 12:30:19,7,161.709
1EJX48PJ    ,2015-10-20 11:42:49,2015-10-13 18:05:46,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X434,031500,ARHS36AC,00000000,1,XN,0,0,M5064VG1    ,1,2,1,2015-10-20 12:05:19,7,161.617
1EJX47KJ    ,2015-10-20 10:24:22,2015-10-13 18:07:47,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X438,234500,ARHS36AC,00000000,1,XN,0,0,M505WH92    ,1,2,1,2015-10-20 11:05:16,7,160.276
1EJX476J    ,2015-10-20 10:21:29,2015-10-13 16:29:59,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X437,114600,ARHS36AC,00000000,1,XN,0,0,M505SVX3    ,1,2,1,2015-10-20 11:05:16,7,161.858
1EJX46YJ    ,2015-10-20 13:24:13,2015-10-13 18:06:44,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X438,024100,ARHS36AC,00000000,1,XN,0,0,M505SV64    ,1,2,1,2015-10-20 14:05:23,7,163.291
1EJX46WJ    ,2015-10-20 08:51:13,2015-10-13 16:20:01,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X439,135000,ARHS36AC,00000000,1,XN,0,0,M50667M4    ,1,2,1,2015-10-20 09:35:27,7,160.520
1EJX465J    ,2015-10-26 08:32:01,2015-10-13 17:57:21,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43A,214901,ARHS36AC,00000000,1,XN,0,0,M505ZTQ9    ,1,2,1,2015-10-26 09:04:11,13,302.578
1EJX461J    ,2015-10-26 08:32:40,2015-10-13 17:57:21,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43A,214900,ARHS36AC,00000000,1,XN,0,0,M504PVB8    ,1,2,1,2015-10-26 09:04:11,13,302.588
1EJX460J    ,2015-10-20 07:28:12,2015-10-13 16:21:59,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X437,214601,ARHS36AC,00000000,1,XN,0,0,M505SV49    ,1,2,1,2015-10-20 08:10:13,7,159.103
1EJX45PJ    ,2015-10-20 07:54:23,2015-10-13 16:21:59,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X437,214600,ARHS36AC,00000000,1,XN,0,0,M505SVS7    ,1,2,1,2015-10-20 08:35:19,7,159.540
1EJX45KJ    ,2015-10-20 10:15:35,2015-10-13 18:14:47,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X438,014301,ARHS36AC,00000000,1,XN,0,0,M505STZ8    ,1,2,1,2015-10-20 11:05:16,7,160.013
1EJX44BJ    ,2015-10-20 09:52:46,2015-10-13 18:20:43,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X431,080600,ARHS36AC,00000000,1,XN,0,0,M505SVZ3    ,1,2,1,2015-10-20 10:35:18,7,159.534
1EJX44AJ    ,2015-10-20 10:26:20,2015-10-13 18:09:04,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X434,232301,ARHS36AC,00000000,1,XN,0,0,M50688R8    ,1,2,1,2015-10-20 11:05:16,7,160.288
