HDDSN,ENDDATE,STARTDATE,PROCID,MTYPE,MFGID,PFCODE,PFSUBCODE,HSATRIAL,HDDTRIAL,PARTID,PARTFLAG,ASMLINE,ASMTEAM,TESTERID,CELLID,TESTPGMVER,FAILEDHEAD,HDDCYCLE,RWKDISP,RWKDEPTH_MAX,RWKDEPTH_CUR,HSASN,DISKSETID,HDEPARTSETID,HDDPARTSETID,STORETS,DayDifference,TestTime
1EK5R8LG,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000051,ARH370M,00000000,1,XU,0,0,M50A3Y69,1,3,1,2016-03-22 03:09:39,0,0.031
1EK52SKG,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2Z3    15,1  4,LF,58,U241,000019,ARH370M,00000000,2,XU,4,4,M50A0JL5,1,3,2,2016-03-22 03:09:39,0,0.031
1EK5R97G,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000033,ARH370M,00000000,1,XU,0,0,M50A3XR4,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5R9RG,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000032,ARH370M,00000000,1,XU,0,0,M50A21T2,1,3,1,2016-03-22 03:09:39,0,0.031
1EK51JXF,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000106,ARH370M,00000000,1,XU,0,0,M50A6XB6,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RA0G,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000110,ARH370M,00000000,1,XU,0,0,M50A3BV6,1,3,1,2016-03-22 03:09:39,0,0.031
1EK51H1F,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000089,ARH370M,00000000,1,XU,0,0,M50A3N44,1,3,1,2016-03-22 03:09:39,0,0.031
1EK51G6F,2016-03-22 02:26:41,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000011,ARH370M,00000000,1,XU,0,0,M50A25L1,1,3,1,2016-03-22 03:09:39,0,0.030
1EK51EXF,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101014A0A0D1D1    15,11  C,LF,58,U241,000113,ARH370M,00000000,1,XU,0,0,M50A0X86,1,3,1,2016-03-22 03:09:39,0,0.031
1EK51E6F,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101014A0A0Z1D1    15,11  C,LF,58,U241,000048,ARH370M,00000000,2,XU,4,4,M505TE14,1,3,2,2016-03-22 03:09:39,0,0.031
1EK51DPF,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101014A0A0Z1D1    15,11  C,LF,58,U241,000112,ARH370M,00000000,2,XU,4,4,M508B381,1,3,2,2016-03-22 03:09:39,0,0.031
1EK51DKF,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101014A0A0Z1D1    15,11  C,LF,58,U241,000036,ARH370M,00000000,2,XU,4,4,M50A0YP9,1,3,2,2016-03-22 03:09:39,0,0.031
1EK51D3F,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000028,ARH370M,00000000,2,XU,4,4,M50A3NX5,1,3,2,2016-03-22 03:09:39,0,0.031
1EK51AZF,2016-03-22 02:26:41,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000010,ARH370M,00000000,1,XU,0,0,M50A2D76,1,3,1,2016-03-22 03:09:39,0,0.030
1EK51ANF,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000083,ARH370M,00000000,1,XU,0,0,M50A2DB4,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RBLG,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000068,ARH370M,00000000,1,XU,0,0,M50A3Z10,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5KPUH,2016-03-22 03:12:52,2016-03-22 03:12:52,6400,AR6E,AR1105,4HTC,00000000,0000,0000,101514A0A0D1D1    15,11  C,LF,04,0139,000009,ARH370M,00000000,3,XU,3,3,M5083EX1,1,3,2,2016-03-22 03:44:36,0,0.000
1EK5LSKH,2016-03-22 02:51:41,2016-03-22 02:51:41,6400,AR6E,AR1105,4HTC,00000000,0000,0000,101014A0A0Z1D1    15,11  C,LF,57,0127,000097,ARH370M,00000000,2,XU,3,3,M50A0YM8,1,3,2,2016-03-22 03:44:36,0,0.000
1EK5MKSJ,2016-03-22 03:12:52,2016-03-22 03:12:52,6400,AR6E,AR3105,4HTC,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,57,0139,000057,ARH370M,00000000,4,XU,3,3,M508W2W4,1,3,2,2016-03-22 03:44:36,0,0.000
1EK5MMJJ,2016-03-22 23:47:41,2016-03-22 23:45:56,6400,AR6E,AR3105,4HTC,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,57,U193,000018,ARH370M,00000000,1,XU,0,0,M508W2G5,1,3,1,2016-03-23 00:45:34,0,0.029
1EK5NDNJ,2016-03-22 03:12:52,2016-03-22 03:12:52,6400,AR6E,AR3105,4HTC,00000000,0000,0000,101010A0A0D3D2    10,0  0,LF,58,0139,000024,ARH370M,00000000,3,XU,2,2,M50A5NZ9,1,3,1,2016-03-22 03:44:36,0,0.000
1EK5NDTJ,2016-03-22 23:47:41,2016-03-22 23:45:56,6400,AR6E,AR3105,4HTC,00000000,0000,0000,101010A0A0D2Z3    15,1  4,LF,58,U193,000034,ARH370M,00000000,1,XU,0,0,M50A3YD2,1,3,1,2016-03-23 00:45:34,0,0.029
1EK5PP3G,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101014A0A0D2Z3    15,11  C,LF,58,U241,000099,ARH370M,00000000,1,XU,0,0,M50A2RF9,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5PP6G,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000115,ARH370M,00000000,1,XU,0,0,M50A24W9,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5PPRG,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000116,ARH370M,00000000,1,XU,0,0,M50A3B30,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5PRNG,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000027,ARH370M,00000000,1,XU,0,0,M508WHY2,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5PTHG,2016-03-22 02:26:41,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000014,ARH370M,00000000,1,XU,0,0,M50A3NZ6,1,3,1,2016-03-22 03:09:39,0,0.030
1EK5PTUG,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000103,ARH370M,00000000,1,XU,0,0,M50A3BG3,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5PWRG,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000038,ARH370M,00000000,1,XU,0,0,M50A25G4,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5PY4G,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000037,ARH370M,00000000,1,XU,0,0,M50A3MP5,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5PZBG,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000044,ARH370M,00000000,1,XU,0,0,M50A5NF2,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5R0AG,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000093,ARH370M,00000000,1,XU,0,0,M50A3MW8,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5R1PG,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000026,ARH370M,00000000,1,XU,0,0,M50A5YX5,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5R26G,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000045,ARH370M,00000000,1,XU,0,0,M50A5NQ0,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RHJG,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000098,ARH370M,00000000,1,XU,0,0,M50A1J12,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RHKG,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000057,ARH370M,00000000,1,XU,0,0,M50A5NZ2,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RHNG,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000049,ARH370M,00000000,1,XU,0,0,M50A3AL4,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RHZG,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000087,ARH370M,00000000,1,XU,0,0,M50A5PD9,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RJ2G,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000097,ARH370M,00000000,1,XU,0,0,M50A5NB1,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RJ3G,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000086,ARH370M,00000000,1,XU,0,0,M50A1K82,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RH2G,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000020,ARH370M,00000000,1,XU,0,0,M50A3B94,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RGLG,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000061,ARH370M,00000000,1,XU,0,0,M50A3NL0,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RJWG,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000043,ARH370M,00000000,1,XU,0,0,M50A2G90,1,3,1,2016-03-22 03:09:39,0,0.031
1EK4ZYHG,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,U241,000079,ARH370M,00000000,3,XU,4,4,M508LAH6,1,3,2,2016-03-22 03:09:39,0,0.031
1EK5RKHG,2016-03-22 23:47:41,2016-03-22 23:45:56,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U193,000072,ARH370M,00000000,2,XU,2,2,M50A5PN8,1,3,1,2016-03-23 00:45:34,0,0.029
1EK5RKPG,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000091,ARH370M,00000000,1,XU,0,0,M50A1JF9,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RL0G,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000063,ARH370M,00000000,1,XU,0,0,M50A2CB9,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RL4G,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000105,ARH370M,00000000,1,XU,0,0,M50A1F60,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RL9G,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000092,ARH370M,00000000,1,XU,0,0,M50A5NP5,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RMJG,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000117,ARH370M,00000000,1,XU,0,0,M50A3C11,1,3,1,2016-03-22 03:09:39,0,0.031
1EK4HKVF,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000119,ARH370M,00000000,2,XU,4,4,M50A2CJ4,1,3,2,2016-03-22 03:09:39,0,0.031
1EK5RGJG,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000050,ARH370M,00000000,1,XU,0,0,M50A3Y68,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RNRG,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101014A0A0D2Z3    15,11  C,LF,58,U241,000062,ARH370M,00000000,1,XU,0,0,M50A2696,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RU6G,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000025,ARH370M,00000000,1,XU,0,0,M50A1J14,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RGEG,2016-03-22 02:26:43,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000056,ARH370M,00000000,1,XU,0,0,M50A3MP3,1,3,1,2016-03-22 03:09:39,0,0.031
1EK511UG,2016-03-22 02:26:45,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000104,ARH370M,00000000,1,XU,0,0,M508ALW5,1,3,1,2016-03-22 03:09:39,0,0.031
1EK5RD6G,2016-03-22 02:26:41,2016-03-22 02:24:52,6400,AR6E,AR4123,4HTC,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000003,ARH370M,00000000,1,XU,0,0,M50A3YL2,1,3,1,2016-03-22 03:09:39,0,0.030
1EK4HH6F,2016-03-22 02:26:42,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101014A0A0Z1D1    15,11  C,LF,58,U241,000042,ARH370M,00000000,2,XU,4,4,M508EAG1,1,3,2,2016-03-22 03:09:39,0,0.031
1EK4HGZF,2016-03-22 02:26:44,2016-03-22 02:24:52,6400,AR6E,AR2123,4HTC,00000000,0000,0000,101014A0A0Z1D1    15,11  C,LF,58,U241,000088,ARH370M,00000000,2,XU,4,4,M50A0ZB5,1,3,2,2016-03-22 03:09:39,0,0.031
1EK5WTXH,2016-03-23 10:15:03,2016-03-23 01:20:23,6400,AR6E,AR1105,6SAT,00000020,0000,QAAK,101510A0A0D1D1    15,11  C,LI,04,U015,000006,ARH370M,00000000,1,XW,0,0,M50ARET4,1,3,1,2016-03-23 10:41:09,0,8.911
1EK5TULJ,2016-03-22 22:17:41,2016-03-22 03:22:49,6400,AR6E,AR3105,9030,00000000,0000,0000,101014A0A0A2D2    15,11  C,LF,58,0139,000053,ARH370M,00000000,2,RN,4,4,M508HMR7,1,3,2,2016-03-22 22:55:19,0,18.914
1EK5PG5H,2016-03-23 10:46:55,2016-03-23 10:42:05,6400,AR6E,AR1105,989C,00000000,0000,QAAK,101510A0A0D1D1    10,10 19,LI,04,9481,000020,ARH370M,00000000,2,RN,6,6,M50ABA91,1,4,2,2016-03-23 11:42:52,0,0.081
1EK5M6AH,2016-03-22 03:00:32,2016-03-22 02:58:50,6400,AR6E,AR1105,989C,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000039,ARH370M,00000000,3,RN,3,3,M50A18H5,1,3,2,2016-03-22 03:44:36,0,0.028
1EK5W5VJ,2016-03-23 10:44:38,2016-03-23 10:42:52,6400,AR6E,AR3105,989C,00000000,0000,0000,101014A0A0D3D2    10,10  8,LF,58,9481,000067,ARH370M,00000000,1,RN,0,0,M508L257,1,3,1,2016-03-23 11:42:52,0,0.029
1EK2L88J,2016-03-23 08:38:39,2016-03-23 08:36:37,6400,AR6E,AR3105,989C,00000000,0000,0000,101014A0A0Z3A2    15,11  C,LF,57,9211,000113,ARH370M,00000000,3,WC,4,1,M506RKC3,1,3,2,2016-03-23 09:15:45,0,0.034
1EK3GD4J,2016-03-23 08:42:01,2016-03-23 08:36:43,6400,AR6E,AR3105,989C,00000000,0000,0000,101014A0A0D2D3    15,11  C,LI,16,9211,000118,ARH370M,00000000,3,WC,4,1,M5077MK9,1,3,3,2016-03-23 09:15:45,0,0.088
1EK2UNTH,2016-03-22 03:00:13,2016-03-22 02:58:31,6400,AR6E,AR1105,989C,00000000,0000,0000,101010A0A0D1D1    15,1 15,LF,58,0127,000019,ARH370M,00000000,6,RN,6,3,M507G0M9,1,5,5,2016-03-22 03:44:36,0,0.028
1EK5V9PH,2016-03-23 08:38:26,2016-03-23 08:36:24,6400,AR6E,AR1105,989C,00000000,0000,0000,151010A0A0A1D1    15,11  C,LF,04,9211,000101,ARH370M,00000000,2,CA,4,1,M50A2S96,1,3,2,2016-03-23 09:15:45,0,0.034
1EK5SVUH,2016-03-23 08:27:46,2016-03-23 08:26:41,6400,AR6E,AR1105,98DB,00000000,0000,0000,101510A0A0D1D1    10,10 19,LI,04,U001,000120,ARH370M,00000000,2,RN,6,6,M50B4MB5,1,5,2,2016-03-23 09:15:45,0,0.018
1EK4U2WH,2016-03-23 08:44:07,2016-03-23 08:43:14,6400,AR6E,AR1105,98DB,00000000,0000,0000,101010A0A0D1D1    10,10 19,LI,04,U078,000096,ARH370M,00000000,4,RN,6,6,M50AB9P8,1,5,3,2016-03-23 09:15:45,0,0.015
1EK5V5MH,2016-03-23 08:51:53,2016-03-23 08:36:30,6400,AR6E,AR1105,9CMD,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,04,9211,000106,ARH370M,00000000,2,XW,4,1,M50A32Z9,1,3,2,2016-03-23 09:41:00,0,0.256
1EK54NTH,2016-03-22 03:09:35,2016-03-22 02:58:21,6400,AR6E,AR1105,9CMD,00000000,0000,0000,101010A0A0D1D1    15,1 15,LF,57,0127,000009,ARH370M,00000000,3,RN,6,3,M508WJE4,1,5,3,2016-03-22 03:44:36,0,0.187
1EK55A6H,2016-03-22 03:09:29,2016-03-22 02:58:15,6400,AR6E,AR1105,9CMD,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0127,000003,ARH370M,00000000,4,RN,3,3,M509ZZ62,1,3,2,2016-03-22 03:44:36,0,0.187
1EK4GMWF,2016-03-23 08:51:28,2016-03-23 08:46:35,6400,AR6E,AR2123,9CRH,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,04,U078,000079,ARH370M,00000000,8,CA,6,1,M508LB00,1,7,6,2016-03-23 09:41:00,0,0.081
1EK5XVEJ,2016-03-23 09:46:06,2016-03-23 09:40:08,6400,AR6E,AR3105,9CRH,00000000,0000,0000,101015A0A0D2D2    10,10  8,LF,58,U041,000069,ARH370M,00000000,1,CA,0,0,M50A2SK5,1,3,1,2016-03-23 10:11:15,0,0.099
1EK5SJ4J,2016-03-23 12:52:26,2016-03-23 12:46:40,6400,AR6E,AR3105,9CRH,00000000,0000,0000,101010A0A0D3D2    10,10 19,LI,04,9141,000097,ARH370M,00000000,2,CA,6,6,M50AB9C2,1,4,2,2016-03-23 13:42:32,0,0.096
1EK5WVNH,2016-03-23 10:46:01,2016-03-23 10:41:48,6400,AR6E,AR1105,9CRH,00000000,OOOO,0000,101015A0A0D1D1    10,10  8,LF,58,9481,000003,ARH370M,00000000,1,CA,0,0,M50A0ZL4,1,3,1,2016-03-23 11:42:52,0,0.070
1EK5X5LH,2016-03-23 12:54:59,2016-03-23 12:45:53,6400,AR6E,AR1105,9CRH,00000000,0000,0000,101015A0A0D1D1    10,10  8,LF,58,9141,000050,ARH370M,00000000,1,CA,0,0,M508F889,1,3,1,2016-03-23 13:42:32,0,0.152
1EK58WUJ,2016-03-23 09:10:49,2016-03-23 09:07:05,6400,AR6E,AR3105,9MTR,00000000,0000,0000,101010A0A0D3D2    10,10 19,LI,04,0981,000085,ARH370M,00000000,3,CC,6,6,M50AD6X1,1,5,3,2016-03-23 09:41:00,0,0.062
1EK5LPJH,2016-03-22 03:27:53,2016-03-22 03:23:41,6400,AR6E,AR1105,9MTR,00000000,0000,0000,101014A0A0Z1D1    10,10  8,LF,57,0139,000115,ARH370M,00000000,3,WC,3,3,M508F4K9,1,3,2,2016-03-22 04:09:40,0,0.070
1EK5N31J,2016-03-22 03:01:50,2016-03-22 02:58:52,6400,AR6E,AR3105,9SRV,00000000,0000,0000,101510A0A0D2D2    15,11  C,LF,04,0127,000041,ARH370M,00000000,2,CA,3,3,M50A2T12,1,3,2,2016-03-22 03:44:36,0,0.049
1EK5X5BH,2016-03-23 12:19:10,2016-03-23 12:11:25,6400,AR6E,AR1105,9SRV,00000000,0000,0000,101015A0A0D1D1    10,10  8,LF,58,9317,000106,ARH370M,00000000,1,CA,0,0,M50A3AK2,1,3,1,2016-03-23 13:12:31,0,0.129
1EK5RTMG,2016-03-22 02:33:04,2016-03-22 02:28:53,6400,AR6E,AR4123,9SRV,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000009,ARH370M,00000000,2,CA,4,4,M50A25R1,1,3,2,2016-03-22 03:09:39,0,0.070
1EK5X7JH,2016-03-23 00:05:21,2016-03-23 00:00:48,6400,AR6E,AR1105,9SRV,00000000,0000,0000,101010A0A0D1D1    15,1  4,LI,04,U193,000032,ARH370M,00000000,1,CA,0,0,M50AZLY8,1,3,1,2016-03-23 00:45:34,0,0.076
1EK5MWMJ,2016-03-23 06:03:59,2016-03-23 00:00:48,6400,AR6E,AR3105,SU21,00000002,0000,0000,101015A0A0D2D2    15,11  C,LF,57,U193,000084,ARH370M,00000000,3,RN,4,1,M508AJX9,1,3,3,2016-03-23 06:45:37,0,6.053
1EK5SRHH,2016-03-23 08:56:25,2016-03-23 02:57:36,6400,AR6E,AR1105,SU21,00000001,0000,0000,101014A0A0D1D1    15,11  C,LF,57,U083,000101,ARH370M,00000000,3,RN,4,1,M506P6L3,1,3,3,2016-03-23 09:40:59,0,5.980
1EK5SESJ,2016-03-23 14:49:35,2016-03-23 08:46:35,6400,AR6E,AR3105,SU21,00000002,0000,0000,101014A0A0D3D2    15,11  C,LF,57,U078,000003,ARH370M,00000000,3,RN,4,1,M506SQZ3,1,3,3,2016-03-23 15:42:38,0,6.050
1EK5RY9J,2016-03-23 05:54:40,2016-03-23 00:00:48,6400,AR6E,AR3105,SU21,00000001,0000,0000,101015A0A0D2D2    15,11  C,LF,57,U193,000058,ARH370M,00000000,3,RN,4,1,M508BNX0,1,3,3,2016-03-23 06:45:37,0,5.898
1EK5RWEJ,2016-03-23 05:54:24,2016-03-23 00:00:48,6400,AR6E,AR3105,SU21,00000002,0000,0000,101015A0A0D2D2    15,11  C,LF,57,U193,000054,ARH370M,00000000,3,RN,4,1,M508HMB1,1,3,3,2016-03-23 06:45:37,0,5.893
1EK5RWUJ,2016-03-23 08:52:05,2016-03-23 02:57:36,6400,AR6E,AR3105,SU21,00000004,0000,0000,101015A0A0D2D2    15,11  C,LF,57,U083,000102,ARH370M,00000000,3,RN,4,1,M5072660,1,3,3,2016-03-23 09:41:00,0,5.908
1EK2KU9J,2016-03-23 05:59:19,2016-03-23 00:00:48,6400,AR6E,AR3105,SU21,00000001,0000,0000,101015A0A0D3D2    15,11  C,LF,57,U193,000077,ARH370M,00000000,6,RN,4,1,M506TRV1,1,3,5,2016-03-23 06:45:37,0,5.975
1EK1XYMJ,2016-03-22 20:45:26,2016-03-22 03:23:04,6400,AR6E,AR3105,TRT1,00003800,0000,0000,101010A0A0D2D3    15,1  4,LF,58,0139,000068,ARH370M,00000000,3,RN,4,4,M506RXC4,1,3,3,2016-03-22 22:00:19,0,17.373
1EK1Z9VJ,2016-03-22 20:38:05,2016-03-22 03:22:37,6400,AR6E,AR3105,TRT1,00002000,0000,0000,101010A0A0D3D2    15,1 15,LI,16,0139,000041,ARH370M,00000000,7,RN,6,4,M506N914,1,7,5,2016-03-22 22:00:18,0,17.258
1EK5TXGJ,2016-03-22 05:13:31,2016-03-22 03:23:15,6400,AR6E,AR3105,UAR2,00000000,0000,0000,101510A0A0D2D2    15,11  C,LF,04,0139,000079,ARH370M,00000000,2,RN,4,4,M50A2SE6,1,3,2,2016-03-22 05:39:44,0,1.838
1EK5WJUH,2016-03-23 15:37:50,2016-03-23 10:43:26,6400,AR6E,AR1105,UU2G,00000001,0000,0000,101015A0A0D1D1    10,10  8,LF,58,9481,000100,ARH370M,00000000,1,RN,0,0,M506JAN9,1,3,1,2016-03-23 16:17:30,0,4.907
1EK5XD0H,2016-03-23 02:23:43,2016-03-23 02:21:51,6400,AR6E,AR1105,UUD0,00000000,0000,QAAK,101510A0A0D1D1    15,11  C,LI,04,U073,000007,ARH370M,00000000,1,RN,0,0,M50AD798,1,3,1,2016-03-23 03:10:31,0,0.031
